Date,TempOut,HiTemp,LowTemp,OutHum,DewPt.,WSpeed,WDir,WRun,WHSpeed,HWDir,WChill,HeatIx,ThwIx,ThswI,Bar,Rain,SolRate,SolRad.,HiSlE,Rad.,uvIndex,uDose,hiUV,hetD-D,colD-D,inTemp,inHum,inDew,iHeat,ET,WSamp,WTx,iRecept,arcInt,WDir_deg,HWDir_deg,Punto,Polvo_PM10,clase
2022-07-02,7.460416666666667,13.1,3.0,77.5,3.5270833333333336,6.297916666666667,W,151.23,46.7,W,2.6,12.0,6.422916666666667,5.939583333333334,705.2916666666666,0.6000000000000001,0.0,219.4375,53.07,328.6041666666667,10.8,0.37104166666666666,11.6,10.872,0.0,16.222916666666666,38.0,1.6291666666666667,20.7,3.34,33280,1,100.0,30,270.0,270.0,OROS,451.0,True
2022-07-02,7.460416666666667,13.1,3.0,77.5,3.5270833333333336,6.297916666666667,W,151.23,46.7,W,2.6,12.0,6.422916666666667,5.939583333333334,705.2916666666666,0.6000000000000001,0.0,219.4375,53.07,328.6041666666667,10.8,0.37104166666666666,11.6,10.872,0.0,16.222916666666666,38.0,1.6291666666666667,20.7,3.34,33280,1,100.0,30,270.0,270.0,OROS2,155.0,True
2022-07-02,7.460416666666667,13.1,3.0,77.5,3.5270833333333336,6.297916666666667,W,151.23,46.7,W,2.6,12.0,6.422916666666667,5.939583333333334,705.2916666666666,0.6000000000000001,0.0,219.4375,53.07,328.6041666666667,10.8,0.37104166666666666,11.6,10.872,0.0,16.222916666666666,38.0,1.6291666666666667,20.7,3.34,33280,1,100.0,30,270.0,270.0,STO-D,5.0,False
2022-07-02,7.460416666666667,13.1,3.0,77.5,3.5270833333333336,6.297916666666667,W,151.23,46.7,W,2.6,12.0,6.422916666666667,5.939583333333334,705.2916666666666,0.6000000000000001,0.0,219.4375,53.07,328.6041666666667,10.8,0.37104166666666666,11.6,10.872,0.0,16.222916666666666,38.0,1.6291666666666667,20.7,3.34,33280,1,100.0,30,270.0,270.0,CIEN,275.0,True
2022-07-02,7.460416666666667,13.1,3.0,77.5,3.5270833333333336,6.297916666666667,W,151.23,46.7,W,2.6,12.0,6.422916666666667,5.939583333333334,705.2916666666666,0.6000000000000001,0.0,219.4375,53.07,328.6041666666667,10.8,0.37104166666666666,11.6,10.872,0.0,16.222916666666666,38.0,1.6291666666666667,20.7,3.34,33280,1,100.0,30,270.0,270.0,LIV,111.0,False
2022-07-02,7.460416666666667,13.1,3.0,77.5,3.5270833333333336,6.297916666666667,W,151.23,46.7,W,2.6,12.0,6.422916666666667,5.939583333333334,705.2916666666666,0.6000000000000001,0.0,219.4375,53.07,328.6041666666667,10.8,0.37104166666666666,11.6,10.872,0.0,16.222916666666666,38.0,1.6291666666666667,20.7,3.34,33280,1,100.0,30,270.0,270.0,20V,18.0,False
2022-07-02,7.460416666666667,13.1,3.0,77.5,3.5270833333333336,6.297916666666667,W,151.23,46.7,W,2.6,12.0,6.422916666666667,5.939583333333334,705.2916666666666,0.6000000000000001,0.0,219.4375,53.07,328.6041666666667,10.8,0.37104166666666666,11.6,10.872,0.0,16.222916666666666,38.0,1.6291666666666667,20.7,3.34,33280,1,100.0,30,270.0,270.0,DOMO,48.0,False
2022-07-02,7.460416666666667,13.1,3.0,77.5,3.5270833333333336,6.297916666666667,W,151.23,46.7,W,2.6,12.0,6.422916666666667,5.939583333333334,705.2916666666666,0.6000000000000001,0.0,219.4375,53.07,328.6041666666667,10.8,0.37104166666666666,11.6,10.872,0.0,16.222916666666666,38.0,1.6291666666666667,20.7,3.34,33280,1,100.0,30,270.0,270.0,NP3,25.0,False
2022-07-02,7.460416666666667,13.1,3.0,77.5,3.5270833333333336,6.297916666666667,W,151.23,46.7,W,2.6,12.0,6.422916666666667,5.939583333333334,705.2916666666666,0.6000000000000001,0.0,219.4375,53.07,328.6041666666667,10.8,0.37104166666666666,11.6,10.872,0.0,16.222916666666666,38.0,1.6291666666666667,20.7,3.34,33280,1,100.0,30,270.0,270.0,DCOLAS,81.0,False
2022-07-15,1.1041666666666667,7.2,-2.8,13.0,-24.989583333333332,34.300000000000004,NNW,823.18,114.3,NNW,-9.5,5.7,-6.195833333333333,-7.745833333333334,704.1104166666668,0.0,0.0,192.45833333333334,30.71,207.1875,6.8,0.31583333333333335,6.9,17.226,0.0,19.895833333333332,7.0,-15.9,22.8,6.76,33477,1,100.0,30,337.5,337.5,20V,30.0,False
2022-07-15,1.1041666666666667,7.2,-2.8,13.0,-24.989583333333332,34.300000000000004,NNW,823.18,114.3,NNW,-9.5,5.7,-6.195833333333333,-7.745833333333334,704.1104166666668,0.0,0.0,192.45833333333334,30.71,207.1875,6.8,0.31583333333333335,6.9,17.226,0.0,19.895833333333332,7.0,-15.9,22.8,6.76,33477,1,100.0,30,337.5,337.5,DOMO,29.0,False
2022-07-15,1.1041666666666667,7.2,-2.8,13.0,-24.989583333333332,34.300000000000004,NNW,823.18,114.3,NNW,-9.5,5.7,-6.195833333333333,-7.745833333333334,704.1104166666668,0.0,0.0,192.45833333333334,30.71,207.1875,6.8,0.31583333333333335,6.9,17.226,0.0,19.895833333333332,7.0,-15.9,22.8,6.76,33477,1,100.0,30,337.5,337.5,NP3,18.0,False
2022-07-15,1.1041666666666667,7.2,-2.8,13.0,-24.989583333333332,34.300000000000004,NNW,823.18,114.3,NNW,-9.5,5.7,-6.195833333333333,-7.745833333333334,704.1104166666668,0.0,0.0,192.45833333333334,30.71,207.1875,6.8,0.31583333333333335,6.9,17.226,0.0,19.895833333333332,7.0,-15.9,22.8,6.76,33477,1,100.0,30,337.5,337.5,DCOLAS,148.0,False
2022-07-16,1.7562499999999999,7.9,-2.7,13.0,-23.675,34.49791666666667,NW,827.98,80.5,NNW,-9.8,6.6,-5.5249999999999995,-6.9375,707.74375,0.0,0.0,194.5,30.96,209.04166666666666,7.0,0.325,7.0,16.574,0.0,20.960416666666667,6.0,-17.429166666666667,25.4,6.67,33508,1,100.0,30,315.0,337.5,CHIN,118.0,False
2022-07-16,1.7562499999999999,7.9,-2.7,13.0,-23.675,34.49791666666667,NW,827.98,80.5,NNW,-9.8,6.6,-5.5249999999999995,-6.9375,707.74375,0.0,0.0,194.5,30.96,209.04166666666666,7.0,0.325,7.0,16.574,0.0,20.960416666666667,6.0,-17.429166666666667,25.4,6.67,33508,1,100.0,30,315.0,337.5,OROS,372.0,True
2022-07-16,1.7562499999999999,7.9,-2.7,13.0,-23.675,34.49791666666667,NW,827.98,80.5,NNW,-9.8,6.6,-5.5249999999999995,-6.9375,707.74375,0.0,0.0,194.5,30.96,209.04166666666666,7.0,0.325,7.0,16.574,0.0,20.960416666666667,6.0,-17.429166666666667,25.4,6.67,33508,1,100.0,30,315.0,337.5,OROS2,225.0,True
2022-07-16,1.7562499999999999,7.9,-2.7,13.0,-23.675,34.49791666666667,NW,827.98,80.5,NNW,-9.8,6.6,-5.5249999999999995,-6.9375,707.74375,0.0,0.0,194.5,30.96,209.04166666666666,7.0,0.325,7.0,16.574,0.0,20.960416666666667,6.0,-17.429166666666667,25.4,6.67,33508,1,100.0,30,315.0,337.5,STO-D,25.0,False
2022-07-16,1.7562499999999999,7.9,-2.7,13.0,-23.675,34.49791666666667,NW,827.98,80.5,NNW,-9.8,6.6,-5.5249999999999995,-6.9375,707.74375,0.0,0.0,194.5,30.96,209.04166666666666,7.0,0.325,7.0,16.574,0.0,20.960416666666667,6.0,-17.429166666666667,25.4,6.67,33508,1,100.0,30,315.0,337.5,CIEN,312.0,True
2022-07-16,1.7562499999999999,7.9,-2.7,13.0,-23.675,34.49791666666667,NW,827.98,80.5,NNW,-9.8,6.6,-5.5249999999999995,-6.9375,707.74375,0.0,0.0,194.5,30.96,209.04166666666666,7.0,0.325,7.0,16.574,0.0,20.960416666666667,6.0,-17.429166666666667,25.4,6.67,33508,1,100.0,30,315.0,337.5,LIV,84.0,False
2022-07-28,7.072916666666667,13.7,0.5,31.5,-8.802083333333334,18.602083333333333,WNW,446.53,74.0,WNW,-1.8,11.4,3.0875,1.375,708.3354166666667,0.0,0.0,184.1875,30.32,206.16666666666666,7.3,0.33125,7.5,11.262,0.0,14.0,14.0,-13.114583333333334,19.9,5.14,33486,1,100.0,30,292.5,292.5,CHIN,80.0,False
2022-07-28,7.072916666666667,13.7,0.5,31.5,-8.802083333333334,18.602083333333333,WNW,446.53,74.0,WNW,-1.8,11.4,3.0875,1.375,708.3354166666667,0.0,0.0,184.1875,30.32,206.16666666666666,7.3,0.33125,7.5,11.262,0.0,14.0,14.0,-13.114583333333334,19.9,5.14,33486,1,100.0,30,292.5,292.5,OROS,68.0,False
2022-07-28,7.072916666666667,13.7,0.5,31.5,-8.802083333333334,18.602083333333333,WNW,446.53,74.0,WNW,-1.8,11.4,3.0875,1.375,708.3354166666667,0.0,0.0,184.1875,30.32,206.16666666666666,7.3,0.33125,7.5,11.262,0.0,14.0,14.0,-13.114583333333334,19.9,5.14,33486,1,100.0,30,292.5,292.5,OROS2,12.0,False
2022-07-28,7.072916666666667,13.7,0.5,31.5,-8.802083333333334,18.602083333333333,WNW,446.53,74.0,WNW,-1.8,11.4,3.0875,1.375,708.3354166666667,0.0,0.0,184.1875,30.32,206.16666666666666,7.3,0.33125,7.5,11.262,0.0,14.0,14.0,-13.114583333333334,19.9,5.14,33486,1,100.0,30,292.5,292.5,STO-D,5.0,False
2022-07-28,7.072916666666667,13.7,0.5,31.5,-8.802083333333334,18.602083333333333,WNW,446.53,74.0,WNW,-1.8,11.4,3.0875,1.375,708.3354166666667,0.0,0.0,184.1875,30.32,206.16666666666666,7.3,0.33125,7.5,11.262,0.0,14.0,14.0,-13.114583333333334,19.9,5.14,33486,1,100.0,30,292.5,292.5,CIEN,6.0,False
2022-07-28,7.072916666666667,13.7,0.5,31.5,-8.802083333333334,18.602083333333333,WNW,446.53,74.0,WNW,-1.8,11.4,3.0875,1.375,708.3354166666667,0.0,0.0,184.1875,30.32,206.16666666666666,7.3,0.33125,7.5,11.262,0.0,14.0,14.0,-13.114583333333334,19.9,5.14,33486,1,100.0,30,292.5,292.5,LIV,20.0,False
2022-07-29,7.916666666666667,16.8,-1.2,28.0,-10.96875,15.145833333333334,NW,363.69,54.7,NNW,-0.9,13.8,4.220833333333333,3.0875,705.71875,0.0,0.0,201.58333333333334,31.82,216.375,7.5,0.356875,7.6,10.413,0.0,16.35625,15.0,-9.389583333333333,25.7,5.05,33505,1,100.0,30,315.0,337.5,20V,5.0,False
2022-07-29,7.916666666666667,16.8,-1.2,28.0,-10.96875,15.145833333333334,NW,363.69,54.7,NNW,-0.9,13.8,4.220833333333333,3.0875,705.71875,0.0,0.0,201.58333333333334,31.82,216.375,7.5,0.356875,7.6,10.413,0.0,16.35625,15.0,-9.389583333333333,25.7,5.05,33505,1,100.0,30,315.0,337.5,DOMO,7.0,False
2022-07-29,7.916666666666667,16.8,-1.2,28.0,-10.96875,15.145833333333334,NW,363.69,54.7,NNW,-0.9,13.8,4.220833333333333,3.0875,705.71875,0.0,0.0,201.58333333333334,31.82,216.375,7.5,0.356875,7.6,10.413,0.0,16.35625,15.0,-9.389583333333333,25.7,5.05,33505,1,100.0,30,315.0,337.5,NP3,5.0,False
2022-07-29,7.916666666666667,16.8,-1.2,28.0,-10.96875,15.145833333333334,NW,363.69,54.7,NNW,-0.9,13.8,4.220833333333333,3.0875,705.71875,0.0,0.0,201.58333333333334,31.82,216.375,7.5,0.356875,7.6,10.413,0.0,16.35625,15.0,-9.389583333333333,25.7,5.05,33505,1,100.0,30,315.0,337.5,DCOLAS,58.0,False
2022-08-04,7.308333333333334,17.2,-2.9,24.0,-12.070833333333333,9.3125,WNW,223.67000000000002,51.5,WNW,-2.9,14.1,4.739583333333333,3.220833333333333,705.2375000000001,0.0,0.0,227.58333333333334,38.62,251.875,6.7,0.30354166666666665,6.8,11.025,0.0,15.514583333333334,14.0,-11.977083333333333,28.1,4.99,33247,1,100.0,30,292.5,292.5,CHIN,2179.0,True
2022-08-04,7.308333333333334,17.2,-2.9,24.0,-12.070833333333333,9.3125,WNW,223.67000000000002,51.5,WNW,-2.9,14.1,4.739583333333333,3.220833333333333,705.2375000000001,0.0,0.0,227.58333333333334,38.62,251.875,6.7,0.30354166666666665,6.8,11.025,0.0,15.514583333333334,14.0,-11.977083333333333,28.1,4.99,33247,1,100.0,30,292.5,292.5,OROS,256.0,True
2022-08-04,7.308333333333334,17.2,-2.9,24.0,-12.070833333333333,9.3125,WNW,223.67000000000002,51.5,WNW,-2.9,14.1,4.739583333333333,3.220833333333333,705.2375000000001,0.0,0.0,227.58333333333334,38.62,251.875,6.7,0.30354166666666665,6.8,11.025,0.0,15.514583333333334,14.0,-11.977083333333333,28.1,4.99,33247,1,100.0,30,292.5,292.5,OROS2,89.0,False
2022-08-04,7.308333333333334,17.2,-2.9,24.0,-12.070833333333333,9.3125,WNW,223.67000000000002,51.5,WNW,-2.9,14.1,4.739583333333333,3.220833333333333,705.2375000000001,0.0,0.0,227.58333333333334,38.62,251.875,6.7,0.30354166666666665,6.8,11.025,0.0,15.514583333333334,14.0,-11.977083333333333,28.1,4.99,33247,1,100.0,30,292.5,292.5,STO-D,180.0,True
2022-08-04,7.308333333333334,17.2,-2.9,24.0,-12.070833333333333,9.3125,WNW,223.67000000000002,51.5,WNW,-2.9,14.1,4.739583333333333,3.220833333333333,705.2375000000001,0.0,0.0,227.58333333333334,38.62,251.875,6.7,0.30354166666666665,6.8,11.025,0.0,15.514583333333334,14.0,-11.977083333333333,28.1,4.99,33247,1,100.0,30,292.5,292.5,CIEN,583.0,True
2022-08-04,7.308333333333334,17.2,-2.9,24.0,-12.070833333333333,9.3125,WNW,223.67000000000002,51.5,WNW,-2.9,14.1,4.739583333333333,3.220833333333333,705.2375000000001,0.0,0.0,227.58333333333334,38.62,251.875,6.7,0.30354166666666665,6.8,11.025,0.0,15.514583333333334,14.0,-11.977083333333333,28.1,4.99,33247,1,100.0,30,292.5,292.5,LIV,105.0,False
2022-08-04,7.308333333333334,17.2,-2.9,24.0,-12.070833333333333,9.3125,WNW,223.67000000000002,51.5,WNW,-2.9,14.1,4.739583333333333,3.220833333333333,705.2375000000001,0.0,0.0,227.58333333333334,38.62,251.875,6.7,0.30354166666666665,6.8,11.025,0.0,15.514583333333334,14.0,-11.977083333333333,28.1,4.99,33247,1,100.0,30,292.5,292.5,20V,10.0,False
2022-08-04,7.308333333333334,17.2,-2.9,24.0,-12.070833333333333,9.3125,WNW,223.67000000000002,51.5,WNW,-2.9,14.1,4.739583333333333,3.220833333333333,705.2375000000001,0.0,0.0,227.58333333333334,38.62,251.875,6.7,0.30354166666666665,6.8,11.025,0.0,15.514583333333334,14.0,-11.977083333333333,28.1,4.99,33247,1,100.0,30,292.5,292.5,DOMO,5.0,False
2022-08-04,7.308333333333334,17.2,-2.9,24.0,-12.070833333333333,9.3125,WNW,223.67000000000002,51.5,WNW,-2.9,14.1,4.739583333333333,3.220833333333333,705.2375000000001,0.0,0.0,227.58333333333334,38.62,251.875,6.7,0.30354166666666665,6.8,11.025,0.0,15.514583333333334,14.0,-11.977083333333333,28.1,4.99,33247,1,100.0,30,292.5,292.5,NP3,11.0,False
2022-08-04,7.308333333333334,17.2,-2.9,24.0,-12.070833333333333,9.3125,WNW,223.67000000000002,51.5,WNW,-2.9,14.1,4.739583333333333,3.220833333333333,705.2375000000001,0.0,0.0,227.58333333333334,38.62,251.875,6.7,0.30354166666666665,6.8,11.025,0.0,15.514583333333334,14.0,-11.977083333333333,28.1,4.99,33247,1,100.0,30,292.5,292.5,DCOLAS,95.0,False
2022-08-11,6.5062500000000005,14.7,-2.5,58.5,-4.78125,8.010416666666666,ESE,192.29,48.3,ESE,-2.4,11.9,4.477083333333334,3.310416666666667,704.6625,0.0,0.0,197.04166666666666,47.78,265.9166666666667,14.5,0.5275,16.0,11.823,0.0,17.610416666666666,18.0,-7.035416666666666,22.2,3.73,33492,1,100.0,30,112.5,112.5,20V,33.0,False
2022-08-11,6.5062500000000005,14.7,-2.5,58.5,-4.78125,8.010416666666666,ESE,192.29,48.3,ESE,-2.4,11.9,4.477083333333334,3.310416666666667,704.6625,0.0,0.0,197.04166666666666,47.78,265.9166666666667,14.5,0.5275,16.0,11.823,0.0,17.610416666666666,18.0,-7.035416666666666,22.2,3.73,33492,1,100.0,30,112.5,112.5,DOMO,25.0,False
2022-08-11,6.5062500000000005,14.7,-2.5,58.5,-4.78125,8.010416666666666,ESE,192.29,48.3,ESE,-2.4,11.9,4.477083333333334,3.310416666666667,704.6625,0.0,0.0,197.04166666666666,47.78,265.9166666666667,14.5,0.5275,16.0,11.823,0.0,17.610416666666666,18.0,-7.035416666666666,22.2,3.73,33492,1,100.0,30,112.5,112.5,NP3,7.0,False
2022-08-11,6.5062500000000005,14.7,-2.5,58.5,-4.78125,8.010416666666666,ESE,192.29,48.3,ESE,-2.4,11.9,4.477083333333334,3.310416666666667,704.6625,0.0,0.0,197.04166666666666,47.78,265.9166666666667,14.5,0.5275,16.0,11.823,0.0,17.610416666666666,18.0,-7.035416666666666,22.2,3.73,33492,1,100.0,30,112.5,112.5,DCOLAS,104.0,False
2022-08-15,2.983333333333333,9.6,-1.2,19.0,-19.408333333333335,34.50833333333333,NW,828.01,85.3,NW,-7.4,7.8,-3.970833333333333,-5.15,706.475,0.0,0.0,229.33333333333334,35.18,246.27083333333334,8.8,0.41958333333333336,8.9,15.356,0.0,17.577083333333334,8.0,-17.525000000000002,26.0,7.3,33400,1,100.0,30,315.0,315.0,CHIN,992.0,True
2022-08-15,2.983333333333333,9.6,-1.2,19.0,-19.408333333333335,34.50833333333333,NW,828.01,85.3,NW,-7.4,7.8,-3.970833333333333,-5.15,706.475,0.0,0.0,229.33333333333334,35.18,246.27083333333334,8.8,0.41958333333333336,8.9,15.356,0.0,17.577083333333334,8.0,-17.525000000000002,26.0,7.3,33400,1,100.0,30,315.0,315.0,OROS,198.0,True
2022-08-15,2.983333333333333,9.6,-1.2,19.0,-19.408333333333335,34.50833333333333,NW,828.01,85.3,NW,-7.4,7.8,-3.970833333333333,-5.15,706.475,0.0,0.0,229.33333333333334,35.18,246.27083333333334,8.8,0.41958333333333336,8.9,15.356,0.0,17.577083333333334,8.0,-17.525000000000002,26.0,7.3,33400,1,100.0,30,315.0,315.0,OROS2,98.0,False
2022-08-15,2.983333333333333,9.6,-1.2,19.0,-19.408333333333335,34.50833333333333,NW,828.01,85.3,NW,-7.4,7.8,-3.970833333333333,-5.15,706.475,0.0,0.0,229.33333333333334,35.18,246.27083333333334,8.8,0.41958333333333336,8.9,15.356,0.0,17.577083333333334,8.0,-17.525000000000002,26.0,7.3,33400,1,100.0,30,315.0,315.0,STO-D,61.0,False
2022-08-15,2.983333333333333,9.6,-1.2,19.0,-19.408333333333335,34.50833333333333,NW,828.01,85.3,NW,-7.4,7.8,-3.970833333333333,-5.15,706.475,0.0,0.0,229.33333333333334,35.18,246.27083333333334,8.8,0.41958333333333336,8.9,15.356,0.0,17.577083333333334,8.0,-17.525000000000002,26.0,7.3,33400,1,100.0,30,315.0,315.0,CIEN,213.0,True
2022-08-15,2.983333333333333,9.6,-1.2,19.0,-19.408333333333335,34.50833333333333,NW,828.01,85.3,NW,-7.4,7.8,-3.970833333333333,-5.15,706.475,0.0,0.0,229.33333333333334,35.18,246.27083333333334,8.8,0.41958333333333336,8.9,15.356,0.0,17.577083333333334,8.0,-17.525000000000002,26.0,7.3,33400,1,100.0,30,315.0,315.0,LIV,111.0,False
2022-08-15,2.983333333333333,9.6,-1.2,19.0,-19.408333333333335,34.50833333333333,NW,828.01,85.3,NW,-7.4,7.8,-3.970833333333333,-5.15,706.475,0.0,0.0,229.33333333333334,35.18,246.27083333333334,8.8,0.41958333333333336,8.9,15.356,0.0,17.577083333333334,8.0,-17.525000000000002,26.0,7.3,33400,1,100.0,30,315.0,315.0,LIV,45.0,False
2022-08-20,1.1250000000000002,10.4,-9.2,18.0,-21.058333333333334,4.754166666666666,NNE,114.22,32.2,NNE,-9.2,8.7,-0.5958333333333333,-2.1354166666666665,716.0229166666667,0.0,0.0,234.0,35.78,251.91666666666666,9.1,0.440625,9.2,17.208,0.0,17.539583333333333,13.0,-11.268749999999999,27.5,3.89,33496,1,100.0,30,22.5,22.5,CHIN,77.0,False
2022-08-20,1.1250000000000002,10.4,-9.2,18.0,-21.058333333333334,4.754166666666666,NNE,114.22,32.2,NNE,-9.2,8.7,-0.5958333333333333,-2.1354166666666665,716.0229166666667,0.0,0.0,234.0,35.78,251.91666666666666,9.1,0.440625,9.2,17.208,0.0,17.539583333333333,13.0,-11.268749999999999,27.5,3.89,33496,1,100.0,30,22.5,22.5,OROS,50.0,False
2022-08-20,1.1250000000000002,10.4,-9.2,18.0,-21.058333333333334,4.754166666666666,NNE,114.22,32.2,NNE,-9.2,8.7,-0.5958333333333333,-2.1354166666666665,716.0229166666667,0.0,0.0,234.0,35.78,251.91666666666666,9.1,0.440625,9.2,17.208,0.0,17.539583333333333,13.0,-11.268749999999999,27.5,3.89,33496,1,100.0,30,22.5,22.5,OROS2,75.0,False
2022-08-20,1.1250000000000002,10.4,-9.2,18.0,-21.058333333333334,4.754166666666666,NNE,114.22,32.2,NNE,-9.2,8.7,-0.5958333333333333,-2.1354166666666665,716.0229166666667,0.0,0.0,234.0,35.78,251.91666666666666,9.1,0.440625,9.2,17.208,0.0,17.539583333333333,13.0,-11.268749999999999,27.5,3.89,33496,1,100.0,30,22.5,22.5,STO-D,72.0,False
2022-08-20,1.1250000000000002,10.4,-9.2,18.0,-21.058333333333334,4.754166666666666,NNE,114.22,32.2,NNE,-9.2,8.7,-0.5958333333333333,-2.1354166666666665,716.0229166666667,0.0,0.0,234.0,35.78,251.91666666666666,9.1,0.440625,9.2,17.208,0.0,17.539583333333333,13.0,-11.268749999999999,27.5,3.89,33496,1,100.0,30,22.5,22.5,CIEN,71.0,False
2022-08-20,1.1250000000000002,10.4,-9.2,18.0,-21.058333333333334,4.754166666666666,NNE,114.22,32.2,NNE,-9.2,8.7,-0.5958333333333333,-2.1354166666666665,716.0229166666667,0.0,0.0,234.0,35.78,251.91666666666666,9.1,0.440625,9.2,17.208,0.0,17.539583333333333,13.0,-11.268749999999999,27.5,3.89,33496,1,100.0,30,22.5,22.5,20V,10.0,False
2022-08-20,1.1250000000000002,10.4,-9.2,18.0,-21.058333333333334,4.754166666666666,NNE,114.22,32.2,NNE,-9.2,8.7,-0.5958333333333333,-2.1354166666666665,716.0229166666667,0.0,0.0,234.0,35.78,251.91666666666666,9.1,0.440625,9.2,17.208,0.0,17.539583333333333,13.0,-11.268749999999999,27.5,3.89,33496,1,100.0,30,22.5,22.5,DOMO,310.0,True
2022-08-20,1.1250000000000002,10.4,-9.2,18.0,-21.058333333333334,4.754166666666666,NNE,114.22,32.2,NNE,-9.2,8.7,-0.5958333333333333,-2.1354166666666665,716.0229166666667,0.0,0.0,234.0,35.78,251.91666666666666,9.1,0.440625,9.2,17.208,0.0,17.539583333333333,13.0,-11.268749999999999,27.5,3.89,33496,1,100.0,30,22.5,22.5,NP3,13.0,False
2022-08-20,1.1250000000000002,10.4,-9.2,18.0,-21.058333333333334,4.754166666666666,NNE,114.22,32.2,NNE,-9.2,8.7,-0.5958333333333333,-2.1354166666666665,716.0229166666667,0.0,0.0,234.0,35.78,251.91666666666666,9.1,0.440625,9.2,17.208,0.0,17.539583333333333,13.0,-11.268749999999999,27.5,3.89,33496,1,100.0,30,22.5,22.5,DCOLAS,10.0,False
2022-08-26,2.63125,12.8,-8.1,14.0,-23.37291666666667,11.258333333333333,NW,270.32,54.7,WNW,-8.1,10.3,-0.2604166666666667,-1.7666666666666666,711.2375000000001,0.0,0.0,247.1875,37.33,264.6458333333333,9.8,0.474375,9.9,15.701,0.0,11.627083333333333,8.5,-19.227083333333333,23.4,5.25,33505,1,100.0,30,315.0,292.5,CHIN,190.0,True
2022-08-26,2.63125,12.8,-8.1,14.0,-23.37291666666667,11.258333333333333,NW,270.32,54.7,WNW,-8.1,10.3,-0.2604166666666667,-1.7666666666666666,711.2375000000001,0.0,0.0,247.1875,37.33,264.6458333333333,9.8,0.474375,9.9,15.701,0.0,11.627083333333333,8.5,-19.227083333333333,23.4,5.25,33505,1,100.0,30,315.0,292.5,OROS,25.0,False
2022-08-26,2.63125,12.8,-8.1,14.0,-23.37291666666667,11.258333333333333,NW,270.32,54.7,WNW,-8.1,10.3,-0.2604166666666667,-1.7666666666666666,711.2375000000001,0.0,0.0,247.1875,37.33,264.6458333333333,9.8,0.474375,9.9,15.701,0.0,11.627083333333333,8.5,-19.227083333333333,23.4,5.25,33505,1,100.0,30,315.0,292.5,OROS2,36.0,False
2022-08-26,2.63125,12.8,-8.1,14.0,-23.37291666666667,11.258333333333333,NW,270.32,54.7,WNW,-8.1,10.3,-0.2604166666666667,-1.7666666666666666,711.2375000000001,0.0,0.0,247.1875,37.33,264.6458333333333,9.8,0.474375,9.9,15.701,0.0,11.627083333333333,8.5,-19.227083333333333,23.4,5.25,33505,1,100.0,30,315.0,292.5,STO-D,31.0,False
2022-08-26,2.63125,12.8,-8.1,14.0,-23.37291666666667,11.258333333333333,NW,270.32,54.7,WNW,-8.1,10.3,-0.2604166666666667,-1.7666666666666666,711.2375000000001,0.0,0.0,247.1875,37.33,264.6458333333333,9.8,0.474375,9.9,15.701,0.0,11.627083333333333,8.5,-19.227083333333333,23.4,5.25,33505,1,100.0,30,315.0,292.5,CIEN,232.0,True
2022-08-26,2.63125,12.8,-8.1,14.0,-23.37291666666667,11.258333333333333,NW,270.32,54.7,WNW,-8.1,10.3,-0.2604166666666667,-1.7666666666666666,711.2375000000001,0.0,0.0,247.1875,37.33,264.6458333333333,9.8,0.474375,9.9,15.701,0.0,11.627083333333333,8.5,-19.227083333333333,23.4,5.25,33505,1,100.0,30,315.0,292.5,LIV,22.0,False
2022-08-27,3.7083333333333335,12.9,-7.1,13.0,-23.170833333333334,12.018749999999999,WNW,288.8,61.2,WNW,-10.3,10.5,0.4749999999999999,-1.0645833333333334,711.74375,0.0,0.0,248.83333333333334,37.54,268.25,10.1,0.48500000000000004,10.1,14.628,0.0,15.320833333333333,8.5,-18.412499999999998,24.6,5.45,33547,1,100.0,30,292.5,292.5,20V,15.0,False
2022-08-27,3.7083333333333335,12.9,-7.1,13.0,-23.170833333333334,12.018749999999999,WNW,288.8,61.2,WNW,-10.3,10.5,0.4749999999999999,-1.0645833333333334,711.74375,0.0,0.0,248.83333333333334,37.54,268.25,10.1,0.48500000000000004,10.1,14.628,0.0,15.320833333333333,8.5,-18.412499999999998,24.6,5.45,33547,1,100.0,30,292.5,292.5,DOMO,12.0,False
2022-08-27,3.7083333333333335,12.9,-7.1,13.0,-23.170833333333334,12.018749999999999,WNW,288.8,61.2,WNW,-10.3,10.5,0.4749999999999999,-1.0645833333333334,711.74375,0.0,0.0,248.83333333333334,37.54,268.25,10.1,0.48500000000000004,10.1,14.628,0.0,15.320833333333333,8.5,-18.412499999999998,24.6,5.45,33547,1,100.0,30,292.5,292.5,NP3,11.0,False
2022-08-27,3.7083333333333335,12.9,-7.1,13.0,-23.170833333333334,12.018749999999999,WNW,288.8,61.2,WNW,-10.3,10.5,0.4749999999999999,-1.0645833333333334,711.74375,0.0,0.0,248.83333333333334,37.54,268.25,10.1,0.48500000000000004,10.1,14.628,0.0,15.320833333333333,8.5,-18.412499999999998,24.6,5.45,33547,1,100.0,30,292.5,292.5,DCOLAS,14.0,False
